Charge Code/APC Package,Description,Hospital Price,Revenue Code,CPT/HCPCS,NDC,Cash Price,,Blue Cross Commercial,Blue Cross Chip,Blue Cross Special Care,Blue Cross Community Blue,Blue Cross Federal,UPMC Commercial,UPMC For Life,UHC,United Healthcare Medicare,Cigna,Aetna Commercial,Aetna Medicare,,MIN,MAX
55499,DUPLEX AOR/IVC/ILIAC LIM OR UN,450,921,93979,,198,,227.41,101.62,71.31,213.21,227.41,229.94,101.87,261,101.87,204.75,250.6,103.91,,71.31,261
55499,DUPLEX AOR/IVC/ILIAC LIM OR UN,450,921,93979,,198,,227.41,101.62,71.31,213.21,227.41,229.94,101.87,261,101.87,204.75,250.6,103.91,,71.31,261
68285,LEAD TRANSVEN VENTRIC BIPOLAR,453,275,C1898,,199.32,, -   , -   , -   , -   , -   ,203.85, -   ,262.74, -   ,206.12, -   , -   ,,203.85,262.74
68286,LEAD TRANSVEN ATRIAL BIPOLAR,453,275,C1898,,199.32,, -   , -   , -   , -   , -   ,203.85, -   ,262.74, -   ,206.12, -   , -   ,,203.85,262.74
65433,CYTOMEGALOVIRUS BY PCR,454,306,87496,,199.76,,78.33,35,24.56,73.44,78.33,206.11,35.09,28,35.09,206.57,86.32,35.79,,24.56,206.57
55871,MICROBIAL ID WITH AMPLIPICATIO,454,306,87798,,199.76,,78.33,35,24.56,73.44,78.33,205.46,35.09,28,35.09,206.57,86.32,35.79,,24.56,206.57
65465,VARICELLA ZOSTER,454,306,87798,,199.76,,78.33,35,24.56,73.44,78.33,205.46,35.09,28,35.09,206.57,86.32,35.79,,24.56,206.57
65412,HHV-6 BY PCR,454,306,87532,,199.76,,78.33,35,24.56,73.44,78.33,194.31,35.09,28,35.09,206.57,86.32,35.79,,24.56,206.57
58610,"BORRELIA BURGDORFERI, PCR",454,306,87476,,199.76,,78.33,35,24.56,73.44,78.33,192.87,35.09,28,35.09,206.57,86.32,35.79,,24.56,206.57
63743,BNP,457,301,83880,,201.08,,87.64,39.16,27.48,82.17,87.64,101.05,39.26,28,39.26,207.94,96.58,40.05,,27.48,207.94
66990,PERQ DEV BREAST ADD LESION US,460,361,19286,,202.4,, -   , -   , -   , -   , -   ,207, -   ,266.8, -   ,209.3, -   , -   ,,207,266.8
65398,THYROID STIMULATING IMMUNOGLOB,462,301,84445,,203.28,,113.54,50.73,35.6,106.45,113.54,199.45,50.86,28,50.86,210.21,125.12,51.88,,28,210.21
58643,ADDITIONAL KAROTYPE,463,310,88280,,203.72,,74.72,33.39,23.43,70.05,74.72,100.97,33.47,68,33.47,210.67,82.34,34.14,,23.43,210.67
67304,US BREAST UNILATERL COMPLETE,463,402,76641,,203.72,,227.41,101.62,71.31,213.21,227.41,208.35,101.87,268.54,101.87,210.67,250.6,103.91,,71.31,268.54
67320,US BREAST UNILATERAL LIMITED,463,402,76642,,203.72,,161.94,72.36,50.78,151.83,161.94,208.35,72.54,268.54,72.54,210.67,178.45,73.99,,50.78,268.54
66239,OASIS SINGLE CHES DRAIN KIT,464,270,A7041,,204.16,, -   , -   , -   , -   , -   ,263.93, -   ,269.12, -   ,211.12, -   , -   ,,211.12,269.12
66239,OASIS SINGLE CHES DRAIN KIT,464,270,A7041,,204.16,, -   , -   , -   , -   , -   ,263.93, -   ,269.12, -   ,211.12, -   , -   ,,211.12,269.12
66247,OASIS DUAL CHEST DRAIN KIT,464,270,A7041,,204.16,, -   , -   , -   , -   , -   ,263.93, -   ,269.12, -   ,211.12, -   , -   ,,211.12,269.12
66247,OASIS DUAL CHEST DRAIN KIT,464,270,A7041,,204.16,, -   , -   , -   , -   , -   ,263.93, -   ,269.12, -   ,211.12, -   , -   ,,211.12,269.12
67200,CATHETER DRAINAGE,464,272,C1729,,204.16,, -   , -   , -   , -   , -   ,208.8, -   ,269.12, -   ,211.12, -   , -   ,,208.8,269.12
54097,LEVEL II ED LOW SEVERITY,464,450,99282,,204.16,,259.65,116.02,81.42,243.44,259.65,205.57,116.31,269.12,116.31,211.12,286.12,118.64,,81.42,286.12
59511,NEUTRALIZATION AB,465,302,86382,,204.6,,37.75,16.87,11.84,35.39,37.75,108.85,16.91,28,16.91,211.58,41.6,17.25,,11.84,211.58
66868,THAWING FRESH FROZEN PLASMA,467,309,86927,,205.48,,291.17,130.11,91.3,272.99,291.17,76.97,130.43,28,130.43,212.49,320.86,133.04,,28,320.86
67168,INTRODUCER SHEATH,468,272,C1894,,205.92,, -   , -   , -   , -   , -   ,210.6, -   ,271.44, -   ,212.94, -   , -   ,,210.6,271.44
68368,RESCUE RAT TOOTH GRASPER,468,272,,,205.92,, -   , -   , -   , -   , -   ,210.6, -   ,271.44, -   ,212.94, -   , -   ,,210.6,271.44
65419,BORDETELLA PERTUSSIS BY PCR,468,306,87801,,205.92,,156.71,70.03,49.14,146.93,156.71,210.6,70.2,28,70.2,212.94,172.69,71.6,,28,212.94
58369,DUPLEX DIALYSIS ACCESS,468,921,93990,,205.92,,227.41,101.62,71.31,213.21,227.41,220.49,101.87,271.44,101.87,212.94,250.6,103.91,,71.31,271.44
58369,DUPLEX DIALYSIS ACCESS,468,921,93990,,205.92,,227.41,101.62,71.31,213.21,227.41,220.49,101.87,271.44,101.87,212.94,250.6,103.91,,71.31,271.44
58382,DUPLEX SCAN DIALYSIS,468,921,93990,,205.92,,227.41,101.62,71.31,213.21,227.41,220.49,101.87,271.44,101.87,212.94,250.6,103.91,,71.31,271.44
55436,"ELECTROPHORETIC TECHNIQUE, NEC",470,301,82664,,206.8,,137.29,61.35,43.05,128.72,137.29,205.77,61.5,28,61.5,213.85,151.29,62.73,,28,213.85
67786,POWERLINE CENT VEN CATH T LUM,472,272,C1751,,207.68,, -   , -   , -   , -   , -   ,212.4, -   ,273.76, -   ,214.76, -   , -   ,,212.4,273.76
67903,GONIOTIME PROCEDURE PACK,473,272,,,208.12,, -   , -   , -   , -   , -   ,212.85, -   ,274.34, -   ,215.22, -   , -   ,,212.85,274.34
73010,SCAPUAL BILAT,475,320,73010,,209,,227.41,101.62,71.31,213.21,227.41,89.6,101.87,275.5,101.87,216.13,250.6,103.91,,71.31,275.5
68215,THUNDERBEAT 5MMX35MM HANDPIECE,476,272,,,209.44,, -   , -   , -   , -   , -   ,214.2, -   ,276.08, -   ,216.58, -   , -   ,,214.2,276.08
68179,POWERPORT 8FR SINGLE POWER,476,278,C1788,,209.44,, -   , -   , -   , -   , -   ,214.2, -   ,276.08, -   ,216.58, -   , -   ,,214.2,276.08
67153,RAD TX DELIVERY >/= 1MEV SIM,479,333,77402,,210.76,,248.98,111.25,78.07,233.43,248.98,179.06,111.53,277.82,111.53,217.95,274.36,113.76,,78.07,277.82
68074,TUBING EXT 6FT ARTHREX,481,272,,,211.64,, -   , -   , -   , -   , -   ,216.45, -   ,278.98, -   ,218.86, -   , -   ,,216.45,278.98
55594,CHEST ULTRASOUND,481,402,76604,,211.64,,227.41,101.62,71.31,213.21,227.41,213.48,101.87,278.98,101.87,218.86,250.6,103.91,,71.31,278.98
55594,CHEST ULTRASOUND,481,402,76604,,211.64,,227.41,101.62,71.31,213.21,227.41,213.48,101.87,278.98,101.87,218.86,250.6,103.91,,71.31,278.98
55594,CHEST ULTRASOUND,481,402,76604,,211.64,,227.41,101.62,71.31,213.21,227.41,213.48,101.87,278.98,101.87,218.86,250.6,103.91,,71.31,278.98
53081,CARDIAC CATHETERIZATION KIT,482,272,,,212.08,, -   , -   , -   , -   , -   ,216.9, -   ,279.56, -   ,219.31, -   , -   ,,216.9,279.56
67832,OSTEOCOOL ACCESS KIT,483,272,,,212.52,, -   , -   , -   , -   , -   ,217.35, -   ,280.14, -   ,219.77, -   , -   ,,217.35,280.14
54637,EVAL SPEECH GENERATING AAC DEV,484,444,92607,,212.96,,285.83,127.72,89.63,267.99,285.83,217.8,128.04,280.72,128.04,220.22,314.98,130.6,,89.63,314.98
54637,EVAL SPEECH GENERATING AAC DEV,484,444,92607,,212.96,,285.83,127.72,89.63,267.99,285.83,217.8,128.04,280.72,128.04,220.22,314.98,130.6,,89.63,314.98
53396,TISSUE CULT BLOOD,485,311,88230,,213.4,,260.05,116.2,81.54,243.81,260.05,506.18,116.49,68,116.49,220.68,286.57,118.82,,68,506.18
64366,"HYDRATION IV INFUSION, INIT",485,450,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
64549,"HYDRATION IV INFUSION, INIT",485,940,96360,,213.4,,372.8,166.59,116.9,349.53,372.8,218.25,167,281.3,167,220.68,410.82,170.34,,116.9,410.82
65731,"B CELLS, TOTAL COUNT",493,302,86355,,216.92,,84.23,37.64,26.41,78.97,84.23,221.85,37.73,28,37.73,224.32,92.82,38.48,,26.41,224.32
65747,"NATURAL KILLER(NK)CELLS,TOTAL",493,302,86357,,216.92,,84.23,37.64,26.41,78.97,84.23,221.85,37.73,28,37.73,224.32,92.82,38.48,,26.41,224.32
59741,ACTIVE WOUND CARE < 20 CM,496,420,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
59741,ACTIVE WOUND CARE < 20 CM,496,420,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
59741,ACTIVE WOUND CARE < 20 CM,496,420,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
59741,ACTIVE WOUND CARE < 20 CM,496,420,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
64190,DEBRIDEMENT W/O ANESTH < 20 CM,496,420,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
60122,PARING/CUT BEN HYPER LESION >4,496,510,11057,,218.24,,354.54,158.43,111.17,332.41,354.54,327.07,158.82,287.68,158.82,225.68,390.7,162,,111.17,390.7
66157,DEBRIDEMENT W/O ANESTH <20CM,496,510,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
66157,DEBRIDEMENT W/O ANESTH <20CM,496,510,97597,,218.24,,354.54,158.43,111.17,332.41,354.54,69.65,158.82,287.68,158.82,225.68,390.7,162,,69.65,390.7
66094,HI TORQUE SUPRA 190 CM,497,272,C1769,,218.68,, -   , -   , -   , -   , -   ,223.65, -   ,288.26, -   ,226.14, -   , -   ,,223.65,288.26
63453,BLADDER IRRI SIMP LAVAGE 3B,498,510,51700,,219.12,,476.63,212.98,149.46,446.88,476.63,495.55,213.51,288.84,213.51,226.59,525.23,217.78,,149.46,525.23
59706,INTRODUCTION GI TUBE,499,320,74340,,219.56,, -   , -   , -   , -   , -   ,366.45, -   ,289.42, -   ,227.05, -   , -   ,,227.05,366.45
59706,INTRODUCTION GI TUBE,499,320,74340,,219.56,, -   , -   , -   , -   , -   ,366.45, -   ,289.42, -   ,227.05, -   , -   ,,227.05,366.45
67059,BALLOON INFLATION DEVICE SINUS,502,272,,,220.88,, -   , -   , -   , -   , -   ,225.9, -   ,291.16, -   ,228.41, -   , -   ,,225.9,291.16
67317,FLUORO EXAM OF G/COLON TUBE,503,361,49465,,221.32,,472.84,211.29,148.27,443.32,472.84,226.35,211.81,291.74,211.81,228.87,521.05,216.05,,148.27,521.05
67317,FLUORO EXAM OF G/COLON TUBE,503,361,49465,,221.32,,472.84,211.29,148.27,443.32,472.84,226.35,211.81,291.74,211.81,228.87,521.05,216.05,,148.27,521.05
58412,2D ECHOCARDIOGRAM LIMITED,503,483,93308,,221.32,,472.84,211.29,148.27,443.32,472.84,219.09,211.81,291.74,211.81,228.87,521.05,216.05,,148.27,521.05
65574,CYTOLOGY ANY OTHER FLUID,504,311,88112,,221.76,,100.37,44.85,31.47,94.1,100.37,111.03,44.96,68,44.96,229.32,110.6,45.86,,31.47,229.32
64454,GRAFTJACKET PER SQ CM,504,636,Q4107,,221.76,, -   , -   , -   , -   , -   ,459.31, -   ,292.32, -   ,229.32, -   , -   ,,229.32,459.31
64454,GRAFTJACKET PER SQ CM,504,636,Q4107,,221.76,, -   , -   , -   , -   , -   ,459.31, -   ,292.32, -   ,229.32, -   , -   ,,229.32,459.31
55497,DUPLEX ABD/RETROP/PELV/SCR LIM,504,921,93976,,221.76,,227.41,101.62,71.31,213.21,227.41,338.66,101.87,292.32,101.87,229.32,250.6,103.91,,71.31,338.66
55497,DUPLEX ABD/RETROP/PELV/SCR LIM,504,921,93976,,221.76,,227.41,101.62,71.31,213.21,227.41,338.66,101.87,292.32,101.87,229.32,250.6,103.91,,71.31,338.66
55497,DUPLEX ABD/RETROP/PELV/SCR LIM,504,921,93976,,221.76,,227.41,101.62,71.31,213.21,227.41,338.66,101.87,292.32,101.87,229.32,250.6,103.91,,71.31,338.66
53011,OUTPATIENT CARDIAC REHAB PHASE,505,943,93798,,222.2,,223.26,99.76,70.01,209.32,223.26,97.18,100.01,292.9,100.01,229.78,246.02,102.01,,70.01,292.9
67450,INSITU HYBRIDIZATION FISH,507,300,88365,,223.08,,291.17,130.11,91.3,272.99,291.17,51.14,130.43,28,130.43,230.69,320.86,133.04,,28,320.86
67356,KRAS GENE ADD'L VARIANTS,509,319,81276,,223.96,,431.4,192.77,135.28,404.47,431.4,229.05,193.25,68,193.25,231.6,475.4,197.12,,68,475.4
2030,HOLTER MONITOR SCAN,512,731,93226,,225.28,,221.23,98.85,69.37,207.42,221.23,146.66,99.1,296.96,99.1,232.96,243.79,101.08,,69.37,296.96
67724,TUMOR IHC MANUAL,513,312,88360,,225.72,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,233.42,320.86,133.04,,68,502.44
64198,DEBRIDEMENT W/O ANESTH > 20 CM,513,420,97598,,225.72,, -   , -   , -   , -   , -   ,137.21, -   ,297.54, -   ,233.42, -   , -   ,,137.21,297.54
66199,APPLI CAST SH ARM ELBOW-FNGER,513,510,29075,,225.72,,466.32,208.37,146.22,437.21,466.32,234.91,208.89,297.54,208.89,233.42,513.87,213.07,,146.22,513.87
66165,DEBRIDEMENT W/O ANESTH >20CM,513,510,97598,,225.72,, -   , -   , -   , -   , -   ,137.21, -   ,297.54, -   ,233.42, -   , -   ,,137.21,297.54
66165,DEBRIDEMENT W/O ANESTH >20CM,513,510,97598,,225.72,, -   , -   , -   , -   , -   ,137.21, -   ,297.54, -   ,233.42, -   , -   ,,137.21,297.54
52535,PROBE V-PACING TRANSLUMINAL CA,514,270,,,226.16,, -   , -   , -   , -   , -   ,231.3, -   ,298.12, -   ,233.87, -   , -   ,,231.3,298.12
77443,SIMPLE (SMPL BLCK BOLUS),516,333,77332,,227.04,,256.86,114.77,80.54,240.82,256.86,216.96,115.06,299.28,115.06,234.78,283.05,117.36,,80.54,299.28
66657,CD 117+,517,312,88360,,227.48,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,235.24,320.86,133.04,,68,502.44
66721,CD 117+,517,312,88360,,227.48,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,235.24,320.86,133.04,,68,502.44
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
64311,ELECTRODE CPR & PACING,519,270,,,228.36,, -   , -   , -   , -   , -   ,233.55, -   ,301.02, -   ,236.15, -   , -   ,,233.55,301.02
59883,ULTRASOUND TRANSRECTAL,522,402,76872,,229.68,,227.41,101.62,71.31,213.21,227.41,260.6,101.87,302.76,101.87,237.51,250.6,103.91,,71.31,302.76
67729,HGB GENE VARIANTS,523,300,81363,,230.12,,451.83,201.9,141.68,423.62,451.83,235.35,202.4,28,202.4,237.97,497.9,206.45,,28,497.9
67659,METHYLATIN ANALYSIS,524,300,81327,,230.56,,428.61,191.52,134.4,401.86,428.61,235.8,192,28,192,238.42,472.32,195.84,,28,472.32
67452,IGK REARRANGE ABN,525,300,81264,,231,,385.6,172.3,120.91,361.52,385.6,236.25,172.73,28,172.73,238.88,424.92,176.18,,28,424.92
68137,DUP-SCAN HEMO COMPL BI STD,526,921,93985,,231.44,,472.84,211.29,148.27,443.32,472.84,236.7,211.81,305.08,211.81,239.33,521.05,216.05,,148.27,521.05
66926,BX BREAST EA ADD LESION US IMA,528,361,19084,,232.32,, -   , -   , -   , -   , -   ,237.6, -   ,306.24, -   ,240.24, -   , -   ,,237.6,306.24
64185,WIREGUIDE SV 180,530,272,C1769,,233.2,, -   , -   , -   , -   , -   ,238.5, -   ,307.4, -   ,241.15, -   , -   ,,238.5,307.4
65595,CHROM IN SITU MYBRID 100-300,530,319,88275,,233.2,,114.27,51.06,35.83,107.14,114.27,240.66,51.19,68,51.19,241.15,125.93,52.21,,35.83,241.15
61321,EPIDUROGRAPHY S & I,530,320,72275,,233.2,, -   , -   , -   , -   , -   ,238.5, -   ,307.4, -   ,241.15, -   , -   ,,238.5,307.4
55996,KNEE COMP BILATERAL 5VIEW/EA M,533,320,73564,,234.52,,227.41,101.62,71.31,213.21,227.41,105.19,101.87,309.14,101.87,242.52,250.6,103.91,,71.31,309.14
55996,KNEE COMP BILATERAL 5VIEW/EA M,533,320,73564,,234.52,,227.41,101.62,71.31,213.21,227.41,105.19,101.87,309.14,101.87,242.52,250.6,103.91,,71.31,309.14
55996,KNEE COMP BILATERAL 5VIEW/EA M,533,320,73564,,234.52,,227.41,101.62,71.31,213.21,227.41,105.19,101.87,309.14,101.87,242.52,250.6,103.91,,71.31,309.14
55996,KNEE COMP BILATERAL 5VIEW/EA M,533,320,73564,,234.52,,227.41,101.62,71.31,213.21,227.41,105.19,101.87,309.14,101.87,242.52,250.6,103.91,,71.31,309.14
59600,PHYSIOLOGIC STUDY MULTI LEVEL,533,921,93923,,234.52,,280.72,125.44,88.03,263.19,280.72,263.09,125.75,309.14,125.75,242.52,309.35,128.27,,88.03,309.35
59600,PHYSIOLOGIC STUDY MULTI LEVEL,533,921,93923,,234.52,,280.72,125.44,88.03,263.19,280.72,263.09,125.75,309.14,125.75,242.52,309.35,128.27,,88.03,309.35
59600,PHYSIOLOGIC STUDY MULTI LEVEL,533,921,93923,,234.52,,280.72,125.44,88.03,263.19,280.72,263.09,125.75,309.14,125.75,242.52,309.35,128.27,,88.03,309.35
59600,PHYSIOLOGIC STUDY MULTI LEVEL,533,921,93923,,234.52,,280.72,125.44,88.03,263.19,280.72,263.09,125.75,309.14,125.75,242.52,309.35,128.27,,88.03,309.35
59600,PHYSIOLOGIC STUDY MULTI LEVEL,533,921,93923,,234.52,,280.72,125.44,88.03,263.19,280.72,263.09,125.75,309.14,125.75,242.52,309.35,128.27,,88.03,309.35
55913,FLUORO UNDER ONE HOUR CCL,534,320,76000,,234.96,,472.84,211.29,148.27,443.32,472.84,154.24,211.81,309.72,211.81,242.97,521.05,216.05,,148.27,521.05
74867,FLUOROSCOPY UP TO 1 HOUR,534,320,76000,,234.96,,472.84,211.29,148.27,443.32,472.84,154.24,211.81,309.72,211.81,242.97,521.05,216.05,,148.27,521.05
74867,FLUOROSCOPY UP TO 1 HOUR,534,320,76000,,234.96,,472.84,211.29,148.27,443.32,472.84,154.24,211.81,309.72,211.81,242.97,521.05,216.05,,148.27,521.05
74867,FLUOROSCOPY UP TO 1 HOUR,534,320,76000,,234.96,,472.84,211.29,148.27,443.32,472.84,154.24,211.81,309.72,211.81,242.97,521.05,216.05,,148.27,521.05
67650,ANESTHESIA PER 30 MIN,535,370,,,235.4,, -   , -   , -   , -   , -   ,240.75, -   ,310.3, -   ,243.43, -   , -   ,,240.75,310.3
60951,CLIP MAMMATOME MARKER,538,278,A4648,,236.72,, -   , -   , -   , -   , -   ,242.1, -   ,312.04, -   ,244.79, -   , -   ,,242.1,312.04
60951,CLIP MAMMATOME MARKER,538,278,A4648,,236.72,, -   , -   , -   , -   , -   ,242.1, -   ,312.04, -   ,244.79, -   , -   ,,242.1,312.04
66250,PLATELET RANDOM LEUKORED IRRAD,538,390,P9033,,236.72,,484.69,216.58,151.98,454.43,484.69,242.1,217.12,312.04,217.12,244.79,534.12,221.46,,151.98,534.12
67198,PULM FUNC PLETHYSMOGRAPHY,539,460,94726,,237.16,,513.55,229.48,161.04,481.49,513.55,242.55,230.05,312.62,230.05,245.25,565.92,234.65,,161.04,565.92
67548,PULM FUNC TST PLETHYS REDUCED,539,460,94726,,237.16,,513.55,229.48,161.04,481.49,513.55,242.55,230.05,312.62,230.05,245.25,565.92,234.65,,161.04,565.92
61253,FLOW VOLUME CURVE REDUCED SVR,539,460,94375,,237.16,,513.55,229.48,161.04,481.49,513.55,66.73,230.05,312.62,230.05,245.25,565.92,234.65,,66.73,565.92
64647,SPARTACORE WIRE 014/190,540,272,C1769,,237.6,, -   , -   , -   , -   , -   ,243, -   ,313.2, -   ,245.7, -   , -   ,,243,313.2
76269,CT LIMITED OR LOCALIZED FOLLOW,540,351,76380,,237.6,,161.94,72.36,50.78,151.83,161.94,510.19,72.54,313.2,72.54,245.7,178.45,73.99,,50.78,510.19
58269,"ULTRASOUND, INFANT HIPS",540,402,76885,,237.6,,161.94,72.36,50.78,151.83,161.94,257.73,72.54,313.2,72.54,245.7,178.45,73.99,,50.78,313.2
68229,SMN1 GENE DOS/DELETION,544,300,81329,,239.36,,305.83,136.66,95.9,286.74,305.83,244.8,137,28,137,247.52,337.02,139.74,,28,337.02
66154,He2neu,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66268,CD138 +,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66341,CD34+,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66483,K1-67+,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66492,ER+,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66508,PR+,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
66896,IHC/PRO,544,312,88360,,239.36,,291.17,130.11,91.3,272.99,291.17,502.44,130.43,68,130.43,247.52,320.86,133.04,,68,502.44
64409,TC99M SULFUR COLLOID TO 20 mCi,544,343,A9541,,239.36,, -   , -   , -   , -   , -   ,244.8, -   ,315.52, -   ,247.52, -   , -   ,,244.8,315.52
74230,"ESOPHAGRAM, FLUORO, & FILM",548,320,74220,,241.12,,369.72,165.21,115.93,346.64,369.72,186.38,165.62,317.84,165.62,249.34,407.43,168.93,,115.93,407.43
67690,UNLISTED PROCEDURE NERV SYS,548,361,64999,,241.12,,531.15,237.34,166.55,497.99,531.15,37.76,237.93,317.84,237.93,249.34,585.31,242.69,,37.76,585.31
65893,UNLISTED PROCEDURE NERVOUS SYS,548,510,64999,,241.12,,531.15,237.34,166.55,497.99,531.15,37.76,237.93,317.84,237.93,249.34,585.31,242.69,,37.76,585.31
61448,INJ SINGLE OR MULT TRIGGER PTS,549,510,20553,,241.56,,531.15,237.34,166.55,497.99,531.15,283.91,237.93,318.42,237.93,249.8,585.31,242.69,,166.55,585.31
61448,INJ SINGLE OR MULT TRIGGER PTS,549,510,20553,,241.56,,531.15,237.34,166.55,497.99,531.15,283.91,237.93,318.42,237.93,249.8,585.31,242.69,,166.55,585.31
